Date	Time	Temper	Illuminat	1	8
24/10/07	15:22:16	23.95	0	0	0
24/10/07	15:24:16	23.95	0	0	0
24/10/07	15:26:16	23.94	0	0	0
24/10/07	15:28:16	23.8	0	0	0
24/10/07	15:30:16	23.46	0	0	0
24/10/07	15:32:16	23.46	0	0	0
24/10/07	15:34:16	23.46	0	0	0
24/10/07	15:36:16	23.42	0	0	0
24/10/07	15:38:16	22.99	0	0	0
24/10/07	15:40:16	22.97	0	18	0
24/10/07	15:42:16	22.97	0	0	0
24/10/07	15:44:16	22.97	0	0	0
24/10/07	15:46:16	22.88	0	2	0
24/10/07	15:48:16	22.52	0	0	0
24/10/07	15:50:16	22.48	0	12	0
24/10/07	15:52:16	22.48	0	4	0
24/10/07	15:54:16	22.48	0	6	0
24/10/07	15:56:16	22.48	0	12	0
24/10/07	15:58:16	22.48	0	108	0
24/10/07	16:00:16	22.48	0	85	0
24/10/07	16:02:16	22.85	0	11	0
24/10/07	16:04:16	22.97	0	0	0
24/10/07	16:06:16	22.97	0	0	0
24/10/07	16:08:16	23.46	0	0	0
24/10/07	16:10:16	23.46	0	0	0
24/10/07	16:12:16	23.47	0	0	0
24/10/07	16:14:16	23.79	0	0	0
24/10/07	16:16:16	23.85	0	0	0
24/10/07	16:18:16	23.87	0	0	0
24/10/07	16:20:16	23.69	0	0	36
24/10/07	16:22:16	23.5	0	0	14
24/10/07	16:24:16	23.46	0	0	0
24/10/07	16:26:16	23.46	0	0	0
24/10/07	16:28:16	23.46	0	0	0
24/10/07	16:30:16	23.31	0	0	0
24/10/07	16:32:16	22.97	0	0	0
24/10/07	16:34:16	22.97	0	0	0
24/10/07	16:36:16	22.97	0	0	0
24/10/07	16:38:16	22.97	0	0	0
24/10/07	16:40:16	22.97	0	0	0
24/10/07	16:42:16	22.67	0	0	0
24/10/07	16:44:16	22.56	0	0	0
24/10/07	16:46:16	22.5	0	0	0
24/10/07	16:48:16	22.48	0	0	0
24/10/07	16:50:16	22.48	0	0	0
24/10/07	16:52:16	22.48	0	0	0
24/10/07	16:54:16	22.48	0	0	0
24/10/07	16:56:16	22.48	0	0	0
24/10/07	16:58:16	22.48	0	0	6
24/10/07	17:00:16	22.48	0	0	0
24/10/07	17:02:16	22.44	0	0	0
24/10/07	17:04:16	22.43	0	0	0
24/10/07	17:06:16	22.29	0	0	0
24/10/07	17:08:16	22.24	0	0	0
24/10/07	17:10:16	22.25	0	0	0
24/10/07	17:12:16	22.17	0	2	30
24/10/07	17:14:16	22.05	0	0	8
24/10/07	17:16:16	22.21	0	0	90
24/10/07	17:18:16	22.13	0	0	58
24/10/07	17:20:16	22.27	0	0	2
24/10/07	17:22:16	22.43	0	0	0
24/10/07	17:24:16	22.48	0	0	0
24/10/07	17:26:16	22.48	0	4	0
24/10/07	17:28:16	22.48	0	6	0
24/10/07	17:30:16	22.48	0	14	0
24/10/07	17:32:16	22.48	0	0	0
24/10/07	17:34:16	22.48	0	8	0
24/10/07	17:36:16	22.48	0	2	0
24/10/07	17:38:16	22.48	0	4	0
24/10/07	17:40:16	22.48	0	50	0
24/10/07	17:42:16	22.48	0	0	0
24/10/07	17:44:16	22.48	0	0	0
24/10/07	17:46:16	22.48	0	0	0
24/10/07	17:48:16	22.48	0	0	0
24/10/07	17:50:16	22.48	0	0	0
24/10/07	17:52:16	22.48	0	0	0
24/10/07	17:54:16	22.48	0	0	0
24/10/07	17:56:16	22.48	0	0	0
24/10/07	17:58:16	22.48	0	0	0
24/10/07	18:00:16	22.48	0	0	0
24/10/07	18:02:16	22.48	0	0	0
24/10/07	18:04:16	22.48	0	0	0
24/10/07	18:06:16	22.48	0	0	0
24/10/07	18:08:16	22.48	0	0	38
24/10/07	18:10:16	22.46	0	0	56
24/10/07	18:12:16	22.48	0	0	87
24/10/07	18:14:16	22.48	0	0	19
24/10/07	18:16:16	22.48	0	0	16
24/10/07	18:18:16	22.48	0	0	0
24/10/07	18:20:16	22.48	0	0	4
24/10/07	18:22:16	22.48	0	0	24
24/10/07	18:24:16	22.48	0	0	8
24/10/07	18:26:16	22.48	0	4	12
24/10/07	18:28:16	22.48	0	8	8
24/10/07	18:30:16	22.48	0	4	12
24/10/07	18:32:16	22.48	0	14	0
24/10/07	18:34:16	22.48	0	8	11
24/10/07	18:36:16	22.48	0	0	39
24/10/07	18:38:16	22.48	0	24	0
24/10/07	18:40:16	22.48	0	0	0
24/10/07	18:42:16	22.48	0	22	0
24/10/07	18:44:16	22.48	0	0	0
24/10/07	18:46:16	22.48	0	0	0
24/10/07	18:48:16	22.48	0	0	24
24/10/07	18:50:16	22.48	0	0	115
24/10/07	18:52:16	22.48	0	0	7
24/10/07	18:54:16	22.48	0	0	22
24/10/07	18:56:16	22.48	0	0	22
24/10/07	18:58:16	22.48	0	0	40
					
				3043	1792
					
					
24/10/07	19:00:16	22.48	0	0	76
24/10/07	19:02:16	22.48	0	28	12
24/10/07	19:04:16	22.48	0	0	126
24/10/07	19:06:16	22.48	0	0	128
24/10/07	19:08:16	22.48	0	0	6
24/10/07	19:10:16	22.48	0	0	26
24/10/07	19:12:16	22.48	0	0	0
24/10/07	19:14:16	22.48	0	15	0
24/10/07	19:16:16	22.48	0	13	10
24/10/07	19:18:16	22.48	0	4	176
24/10/07	19:20:16	22.48	0	0	82
24/10/07	19:22:16	22.48	0	4	80
24/10/07	19:24:16	22.48	0	4	154
24/10/07	19:26:16	22.5	0	16	127
24/10/07	19:28:16	22.48	0	171	7
24/10/07	19:30:16	22.48	0	143	0
24/10/07	19:32:16	22.52	0	14	10
24/10/07	19:34:16	22.56	0	156	26
24/10/07	19:36:16	22.51	0	18	0
24/10/07	19:38:16	22.54	0	37	182
24/10/07	19:40:16	22.55	0	23	188
24/10/07	19:42:16	22.48	0	6	2
24/10/07	19:44:16	22.56	0	6	6
24/10/07	19:46:16	22.51	0	16	108
24/10/07	19:48:16	22.54	0	80	100
24/10/07	19:50:16	22.48	0	86	0
24/10/07	19:52:16	22.48	0	10	4
24/10/07	19:54:16	22.48	0	174	60
24/10/07	19:56:16	22.55	0	0	127
24/10/07	19:58:16	22.51	0	0	33
24/10/07	20:00:16	22.51	0	70	0
24/10/07	20:02:16	22.48	0	138	38
24/10/07	20:04:16	22.5	0	0	158
24/10/07	20:06:16	22.56	0	24	98
24/10/07	20:08:16	22.48	0	0	148
24/10/07	20:10:16	22.51	0	0	241
24/10/07	20:12:16	22.48	0	19	77
24/10/07	20:14:16	22.48	0	177	40
24/10/07	20:16:16	22.51	0	170	31
24/10/07	20:18:16	22.48	0	158	217
24/10/07	20:20:16	22.48	0	203	146
24/10/07	20:22:16	22.48	0	226	208
24/10/07	20:24:16	22.48	0	173	18
24/10/07	20:26:16	22.48	0	171	126
24/10/07	20:28:16	22.48	0	312	2
24/10/07	20:30:16	22.48	0	129	46
24/10/07	20:32:16	22.48	0	0	8
24/10/07	20:34:16	22.48	0	26	22
24/10/07	20:36:16	22.48	0	0	52
24/10/07	20:38:16	22.48	0	0	14
24/10/07	20:40:16	22.73	0	0	54
24/10/07	20:42:16	22.97	0	0	219
24/10/07	20:44:16	22.97	0	76	159
24/10/07	20:46:16	23.46	0	102	122
24/10/07	20:48:16	23.46	0	0	12
24/10/07	20:50:16	23.51	0	0	102
24/10/07	20:52:16	23.94	0	0	117
24/10/07	20:54:16	23.95	0	0	184
24/10/07	20:56:16	23.95	0	0	179
24/10/07	20:58:16	23.95	0	0	211
24/10/07	21:00:16	23.94	0	0	127
24/10/07	21:02:16	23.75	0	0	48
24/10/07	21:04:16	23.46	0	2	146
24/10/07	21:06:16	23.46	0	0	18
24/10/07	21:08:16	23.46	0	0	16
24/10/07	21:10:16	23.46	0	0	66
24/10/07	21:12:16	23.46	0	4	56
24/10/07	21:14:16	23.46	0	0	29
24/10/07	21:16:16	23.43	0	0	87
24/10/07	21:18:16	23.41	0	22	40
24/10/07	21:20:16	23.07	0	0	126
24/10/07	21:22:16	23.13	0	0	113
24/10/07	21:24:16	23.01	0	0	55
24/10/07	21:26:16	23	0	0	26
24/10/07	21:28:16	22.97	0	0	0
24/10/07	21:30:16	22.97	0	40	0
24/10/07	21:32:16	22.97	0	76	28
24/10/07	21:34:16	22.97	0	89	0
24/10/07	21:36:16	22.97	0	227	74
24/10/07	21:38:16	22.97	0	106	86
24/10/07	21:40:16	22.97	0	271	12
24/10/07	21:42:16	22.97	0	251	28
24/10/07	21:44:16	22.97	0	78	115
24/10/07	21:46:16	22.97	0	0	170
24/10/07	21:48:16	22.97	0	9	19
24/10/07	21:50:16	22.97	0	23	91
24/10/07	21:52:16	22.94	0	4	67
24/10/07	21:54:16	22.85	0	0	16
24/10/07	21:56:16	22.63	0	26	53
24/10/07	21:58:16	22.55	0	178	67
24/10/07	22:00:16	22.52	0	0	10
24/10/07	22:02:16	22.48	0	0	0
24/10/07	22:04:16	22.48	0	0	36
24/10/07	22:06:16	22.48	0	0	3
24/10/07	22:08:16	22.48	0	0	135
24/10/07	22:10:16	22.48	0	0	67
24/10/07	22:12:16	22.48	0	0	31
24/10/07	22:14:16	22.48	0	8	48
24/10/07	22:16:16	22.71	0	2	26
24/10/07	22:18:16	22.97	0	10	74
24/10/07	22:20:16	22.97	0	12	149
24/10/07	22:22:16	23.18	0	12	228
24/10/07	22:24:16	23.46	0	24	164
24/10/07	22:26:16	23.46	0	16	191
24/10/07	22:28:16	23.46	0	72	4
24/10/07	22:30:16	23.46	0	149	102
24/10/07	22:32:16	23.46	0	258	184
24/10/07	22:34:16	23.46	0	63	100
24/10/07	22:36:16	23.46	0	75	86
24/10/07	22:38:16	23.39	0	260	61
24/10/07	22:40:16	22.97	0	210	104
24/10/07	22:42:16	22.97	0	184	49
24/10/07	22:44:16	22.97	0	156	88
24/10/07	22:46:16	22.97	0	287	78
24/10/07	22:48:16	22.97	0	231	44
24/10/07	22:50:16	22.97	0	91	54
24/10/07	22:52:16	22.73	0	2	18
24/10/07	22:54:16	22.51	0	2	34
24/10/07	22:56:16	22.48	0	0	62
24/10/07	22:58:16	22.48	0	0	89
24/10/07	23:00:16	22.48	0	0	83
24/10/07	23:02:16	22.48	0	0	104
24/10/07	23:04:16	22.62	0	0	126
24/10/07	23:06:16	22.97	0	0	58
24/10/07	23:08:16	22.97	0	0	104
24/10/07	23:10:16	22.97	0	0	63
24/10/07	23:12:16	23.39	0	14	78
24/10/07	23:14:16	23.46	0	8	57
24/10/07	23:16:16	23.46	0	4	4
24/10/07	23:18:16	23.49	0	0	117
24/10/07	23:20:16	23.95	0	0	116
24/10/07	23:22:16	23.95	0	4	87
24/10/07	23:24:16	23.95	0	108	105
24/10/07	23:26:16	23.95	0	136	133
24/10/07	23:28:16	23.95	0	233	136
24/10/07	23:30:16	23.94	0	161	146
24/10/07	23:32:16	23.57	0	248	77
24/10/07	23:34:16	23.46	0	227	135
24/10/07	23:36:16	23.46	0	165	102
24/10/07	23:38:16	23.46	0	4	90
24/10/07	23:40:16	22.97	0	190	108
24/10/07	23:42:16	22.97	0	103	76
24/10/07	23:44:16	22.97	0	151	22
24/10/07	23:46:16	22.9	0	0	16
24/10/07	23:48:16	22.65	0	8	54
24/10/07	23:50:16	22.8	0	173	70
24/10/07	23:52:16	22.97	0	86	130
24/10/07	23:54:16	22.97	0	192	52
24/10/07	23:56:16	22.97	0	231	7
24/10/07	23:58:16	23.08	0	110	9
25/10/07	0:00:16	23.46	0	152	6
25/10/07	0:02:16	23.46	0	184	36
25/10/07	0:04:16	23.46	0	255	34
25/10/07	0:06:16	23.5	0	196	48
25/10/07	0:08:16	23.57	0	93	58
25/10/07	0:10:16	23.46	0	146	12
25/10/07	0:12:16	23.46	0	154	98
25/10/07	0:14:16	23.46	0	10	154
25/10/07	0:16:16	23.46	0	0	106
25/10/07	0:18:16	23.46	0	0	68
25/10/07	0:20:16	23.08	0	2	22
25/10/07	0:22:16	22.97	0	4	6
25/10/07	0:24:16	22.97	0	9	12
25/10/07	0:26:16	22.97	0	21	42
25/10/07	0:28:16	22.97	0	30	12
25/10/07	0:30:16	22.92	0	30	0
25/10/07	0:32:16	22.8	0	4	16
25/10/07	0:34:16	22.66	0	16	42
25/10/07	0:36:16	22.73	0	56	173
25/10/07	0:38:16	22.97	0	86	227
25/10/07	0:40:16	22.97	0	146	84
25/10/07	0:42:16	22.97	0	169	50
25/10/07	0:44:16	23.46	0	100	60
25/10/07	0:46:16	23.46	0	100	125
25/10/07	0:48:16	23.47	0	53	67
25/10/07	0:50:16	23.8	0	2	34
25/10/07	0:52:16	23.95	0	0	160
25/10/07	0:54:16	23.95	0	2	116
25/10/07	0:56:16	23.95	0	4	0
25/10/07	0:58:16	23.88	0	76	36
25/10/07	1:00:16	23.68	0	164	0
25/10/07	1:02:16	23.46	0	93	46
25/10/07	1:04:16	23.46	0	25	0
25/10/07	1:06:16	23.46	0	137	40
25/10/07	1:08:16	23.43	0	163	61
25/10/07	1:10:16	23.07	0	96	195
25/10/07	1:12:16	22.97	0	38	190
25/10/07	1:14:16	22.97	0	6	152
25/10/07	1:16:16	22.94	0	6	94
25/10/07	1:18:16	22.94	0	0	40
25/10/07	1:20:16	22.89	0	2	0
25/10/07	1:22:16	22.97	0	0	0
25/10/07	1:24:16	22.97	0	0	30
25/10/07	1:26:16	22.97	0	0	84
25/10/07	1:28:16	23.08	0	0	18
25/10/07	1:30:16	23.45	0	0	78
25/10/07	1:32:16	23.46	0	0	60
25/10/07	1:34:16	23.46	0	0	80
25/10/07	1:36:16	23.46	0	0	46
25/10/07	1:38:16	23.46	0	0	0
25/10/07	1:40:16	23.46	0	0	72
25/10/07	1:42:16	23.2	0	20	0
25/10/07	1:44:16	22.97	0	18	0
25/10/07	1:46:16	22.97	0	0	0
25/10/07	1:48:16	22.97	0	0	52
25/10/07	1:50:16	22.93	0	0	150
25/10/07	1:52:16	22.85	0	0	149
25/10/07	1:54:16	22.97	0	30	169
25/10/07	1:56:16	22.97	0	74	180
25/10/07	1:58:16	22.97	0	22	166
25/10/07	2:00:16	23.03	0	71	78
25/10/07	2:02:16	23.43	0	53	68
25/10/07	2:04:16	23.46	0	0	177
25/10/07	2:06:16	23.46	0	0	215
25/10/07	2:08:16	23.46	0	0	156
25/10/07	2:10:16	23.62	0	0	82
25/10/07	2:12:16	23.61	0	0	58
25/10/07	2:14:16	23.49	0	0	14
25/10/07	2:16:16	23.46	0	0	4
25/10/07	2:18:16	23.46	0	0	19
25/10/07	2:20:16	23.46	0	4	43
25/10/07	2:22:16	23.46	0	68	12
25/10/07	2:24:16	22.97	0	58	16
25/10/07	2:26:16	22.97	0	42	46
25/10/07	2:28:16	22.97	0	18	24
25/10/07	2:30:16	22.97	0	20	52
25/10/07	2:32:16	22.97	0	0	36
25/10/07	2:34:16	22.93	0	0	18
25/10/07	2:36:16	22.97	0	0	62
25/10/07	2:38:16	22.97	0	0	46
25/10/07	2:40:16	22.99	0	0	52
25/10/07	2:42:16	23.39	0	0	147
25/10/07	2:44:16	23.46	0	0	21
25/10/07	2:46:16	23.46	0	0	24
25/10/07	2:48:16	23.46	0	0	6
25/10/07	2:50:16	23.46	0	0	12
25/10/07	2:52:16	23.46	0	0	0
25/10/07	2:54:16	23.46	0	0	0
25/10/07	2:56:16	23.46	0	8	0
25/10/07	2:58:16	23.43	0	28	12
25/10/07	3:00:16	23.01	0	98	66
25/10/07	3:02:16	22.97	0	46	38
25/10/07	3:04:16	22.97	0	32	28
25/10/07	3:06:16	22.97	0	81	74
25/10/07	3:08:16	22.96	0	13	42
25/10/07	3:10:16	22.94	0	12	76
25/10/07	3:12:16	22.97	0	20	26
25/10/07	3:14:16	22.97	0	20	20
25/10/07	3:16:16	22.97	0	18	34
25/10/07	3:18:16	22.97	0	26	12
25/10/07	3:20:16	23.23	0	72	0
25/10/07	3:22:16	23.46	0	118	14
25/10/07	3:24:16	23.46	0	203	43
25/10/07	3:26:16	23.46	0	242	1
25/10/07	3:28:16	23.46	0	148	6
25/10/07	3:30:16	23.46	0	87	0
25/10/07	3:32:16	23.46	0	165	0
25/10/07	3:34:16	23.23	0	134	18
25/10/07	3:36:16	23	0	65	4
25/10/07	3:38:16	22.97	0	28	0
25/10/07	3:40:16	22.97	0	8	0
25/10/07	3:42:16	22.97	0	0	0
25/10/07	3:44:16	22.97	0	0	0
25/10/07	3:46:16	22.97	0	8	0
25/10/07	3:48:16	22.97	0	0	18
25/10/07	3:50:16	22.97	0	0	86
25/10/07	3:52:16	23.11	0	0	46
25/10/07	3:54:16	23.46	0	0	110
25/10/07	3:56:16	23.46	0	46	146
25/10/07	3:58:16	23.46	0	87	18
25/10/07	4:00:16	23.46	0	169	14
25/10/07	4:02:16	23.69	0	78	0
25/10/07	4:04:16	23.57	0	28	0
25/10/07	4:06:16	23.53	0	0	20
25/10/07	4:08:16	23.46	0	4	12
25/10/07	4:10:16	23.46	0	0	61
25/10/07	4:12:16	23.39	0	0	134
25/10/07	4:14:16	22.97	0	4	163
25/10/07	4:16:16	22.97	0	0	20
25/10/07	4:18:16	22.97	0	0	0
25/10/07	4:20:16	22.97	0	2	78
25/10/07	4:22:16	22.97	0	0	44
25/10/07	4:24:16	22.97	0	0	49
25/10/07	4:26:16	22.97	0	0	153
25/10/07	4:28:16	23.01	0	10	98
25/10/07	4:30:16	23.46	0	0	0
25/10/07	4:32:16	23.46	0	24	0
25/10/07	4:34:16	23.54	0	0	0
25/10/07	4:36:16	23.77	0	0	56
25/10/07	4:38:16	23.94	0	4	138
25/10/07	4:40:16	23.94	0	0	103
25/10/07	4:42:16	23.95	0	0	202
25/10/07	4:44:16	23.87	0	10	101
25/10/07	4:46:16	23.47	0	18	48
25/10/07	4:48:16	23.46	0	14	0
25/10/07	4:50:16	23.46	0	8	0
25/10/07	4:52:16	23.45	0	18	0
25/10/07	4:54:16	22.99	0	10	2
25/10/07	4:56:16	22.97	0	0	66
25/10/07	4:58:16	22.97	0	0	116
25/10/07	5:00:16	22.97	0	8	52
25/10/07	5:02:16	22.97	0	98	66
25/10/07	5:04:16	22.97	0	80	87
25/10/07	5:06:16	22.97	0	132	37
25/10/07	5:08:16	23	0	76	0
25/10/07	5:10:16	23.39	0	58	0
25/10/07	5:12:16	23.45	0	76	40
25/10/07	5:14:16	23.46	0	30	80
25/10/07	5:16:16	23.46	0	26	54
25/10/07	5:18:16	23.46	0	0	14
25/10/07	5:20:16	23.46	0	2	46
25/10/07	5:22:16	23.46	0	0	62
25/10/07	5:24:16	23.46	0	0	48
25/10/07	5:26:16	23.27	0	0	99
25/10/07	5:28:16	22.97	0	0	124
25/10/07	5:30:16	22.97	0	81	109
25/10/07	5:32:16	22.97	0	45	66
25/10/07	5:34:16	22.97	0	12	22
25/10/07	5:36:16	22.96	0	98	44
25/10/07	5:38:16	22.86	0	0	18
25/10/07	5:40:16	22.97	0	0	56
25/10/07	5:42:16	22.97	0	10	46
25/10/07	5:44:16	22.97	0	83	46
25/10/07	5:46:16	23.13	0	102	60
25/10/07	5:48:16	23.46	0	149	54
25/10/07	5:50:16	23.46	0	34	73
25/10/07	5:52:16	23.46	0	109	145
25/10/07	5:54:16	23.46	0	113	118
25/10/07	5:56:16	23.47	0	180	165
25/10/07	5:58:16	23.46	0	223	168
25/10/07	6:00:16	23.46	0	57	143
25/10/07	6:02:16	23.46	0	80	132
25/10/07	6:04:16	23.41	0	2	54
25/10/07	6:06:16	23.08	0	35	60
25/10/07	6:08:16	22.97	0	37	46
25/10/07	6:10:16	22.97	0	119	64
25/10/07	6:12:16	22.97	0	113	32
25/10/07	6:14:16	22.97	0	183	100
25/10/07	6:16:16	22.97	0	169	178
25/10/07	6:18:16	22.97	0	108	168
25/10/07	6:20:16	22.97	0	152	188
25/10/07	6:22:16	23.13	0	112	188
25/10/07	6:24:16	23.46	0	74	106
25/10/07	6:26:16	23.46	0	114	88
25/10/07	6:28:16	23.46	0	124	128
25/10/07	6:30:16	23.47	0	117	94
25/10/07	6:32:16	23.46	0	85	70
25/10/07	6:34:16	23.46	0	68	66
25/10/07	6:36:16	23.46	0	162	100
25/10/07	6:38:16	23.46	0	176	162
25/10/07	6:40:16	23.41	0	201	147
25/10/07	6:42:16	23	0	171	214
25/10/07	6:44:16	22.97	0	30	214
25/10/07	6:46:16	22.97	0	127	177
25/10/07	6:48:16	22.97	0	184	94
25/10/07	6:50:16	22.97	0	111	44
25/10/07	6:52:16	22.97	0	110	108
25/10/07	6:54:16	22.99	0	110	223
25/10/07	6:56:16	23.42	0	16	170
25/10/07	6:58:16	23.46	0	64	183
					
					
				19862	25368
					
					
25/10/07	7:00:16	23.46	0	68	176
25/10/07	7:02:16	23.46	0	56	92
25/10/07	7:04:16	23.54	0	8	82
25/10/07	7:06:16	23.58	0	8	88
25/10/07	7:08:16	23.47	0	2	48
25/10/07	7:10:16	23.46	0	0	18
25/10/07	7:12:16	23.46	0	14	25
25/10/07	7:14:16	23.46	0	0	85
25/10/07	7:16:16	23.32	0	0	8
25/10/07	7:18:16	22.97	0	0	6
25/10/07	7:20:16	22.97	0	0	1
25/10/07	7:22:16	22.97	0	0	7
25/10/07	7:24:16	22.96	0	16	32
25/10/07	7:26:16	22.96	0	0	18
25/10/07	7:28:16	22.97	0	0	0
25/10/07	7:30:16	22.97	0	0	12
25/10/07	7:32:16	23.12	0	0	6
25/10/07	7:34:16	23.46	0	0	30
25/10/07	7:36:16	23.46	0	6	24
25/10/07	7:38:16	23.46	0	0	26
25/10/07	7:40:16	23.5	0	8	14
25/10/07	7:42:16	23.69	0	2	8
25/10/07	7:44:16	23.68	0	0	0
25/10/07	7:46:16	23.53	0	0	0
25/10/07	7:48:16	23.46	0	0	6
25/10/07	7:50:16	23.46	0	4	22
25/10/07	7:52:16	23.46	0	12	0
25/10/07	7:54:16	23.31	0	0	0
25/10/07	7:56:16	23.01	0	0	22
25/10/07	7:58:16	22.97	0	38	6
25/10/07	8:00:16	22.97	0	0	6
25/10/07	8:02:16	22.97	0	0	0
25/10/07	8:04:16	22.97	0	0	0
25/10/07	8:06:16	22.82	0	0	0
25/10/07	8:08:16	22.71	0	0	0
25/10/07	8:10:16	22.97	0	0	26
25/10/07	8:12:16	22.97	0	2	112
25/10/07	8:14:16	22.97	0	0	32
25/10/07	8:16:16	23.04	0	12	30
25/10/07	8:18:16	23.43	0	0	18
25/10/07	8:20:16	23.46	0	0	14
25/10/07	8:22:16	23.46	0	0	32
25/10/07	8:24:16	23.46	0	0	48
25/10/07	8:26:16	23.46	0	0	10
25/10/07	8:28:16	23.46	0	0	0
25/10/07	8:30:16	23.43	0	0	0
25/10/07	8:32:16	23.13	0	0	0
25/10/07	8:34:16	23	0	0	0
25/10/07	8:36:16	22.97	0	8	0
25/10/07	8:38:16	22.97	0	10	16
25/10/07	8:40:16	22.97	0	14	0
25/10/07	8:42:16	22.97	0	8	0
25/10/07	8:44:16	22.94	0	70	0
25/10/07	8:46:16	22.75	0	114	0
25/10/07	8:48:16	22.63	0	22	0
25/10/07	8:50:16	22.52	0	44	0
25/10/07	8:52:16	22.85	0	72	0
25/10/07	8:54:16	22.96	0	18	0
25/10/07	8:56:16	22.97	0	10	22
25/10/07	8:58:16	22.97	0	0	0
25/10/07	9:00:16	23.35	0	0	2
25/10/07	9:02:16	23.46	0	0	8
25/10/07	9:04:16	23.46	0	0	0
25/10/07	9:06:16	23.46	0	0	12
25/10/07	9:08:16	23.46	0	14	0
25/10/07	9:10:16	23.46	0	10	0
25/10/07	9:12:16	23.46	0	6	0
25/10/07	9:14:16	23.37	0	2	48
25/10/07	9:16:16	23.05	0	0	112
25/10/07	9:18:16	22.97	0	0	80
25/10/07	9:20:16	22.97	0	8	32
25/10/07	9:22:16	22.97	0	0	48
25/10/07	9:24:16	22.97	0	0	70
25/10/07	9:26:16	22.94	0	0	126
25/10/07	9:28:16	22.77	0	0	36
25/10/07	9:30:16	22.85	0	4	108
25/10/07	9:32:16	22.62	0	62	139
25/10/07	9:34:16	22.52	0	100	121
25/10/07	9:36:16	22.48	0	44	108
25/10/07	9:38:16	22.48	0	60	101
25/10/07	9:40:16	22.48	0	76	119
25/10/07	9:42:16	22.48	0	10	94
25/10/07	9:44:16	22.48	0	0	129
25/10/07	9:46:16	22.48	0	4	41
25/10/07	9:48:16	22.48	0	0	73
25/10/07	9:50:16	22.48	0	0	55
25/10/07	9:52:16	22.48	0	0	10
25/10/07	9:54:16	22.48	0	0	16
25/10/07	9:56:16	22.48	0	0	40
25/10/07	9:58:16	22.48	0	2	0
25/10/07	10:00:16	22.48	0	0	2
25/10/07	10:02:16	22.48	0	0	0
25/10/07	10:04:16	22.48	0	0	0
25/10/07	10:06:16	22.48	0	0	28
25/10/07	10:08:16	22.7	0	0	10
					
					
					
					
25/10/07	11:49:44	22.48	0	0	77
25/10/07	11:51:44	22.56	0	14	168
25/10/07	11:53:44	22.86	0	0	148
25/10/07	11:55:44	22.97	0	0	169
25/10/07	11:57:44	22.97	0	0	198
25/10/07	11:59:44	22.97	0	0	57
25/10/07	12:01:44	23.23	0	0	4
25/10/07	12:03:44	23.42	0	0	14
25/10/07	12:05:44	23.46	0	0	29
25/10/07	12:07:44	23.46	0	0	48
25/10/07	12:09:44	23.46	0	0	41
25/10/07	12:11:44	23.49	0	0	0
25/10/07	12:13:44	23.57	0	0	0
25/10/07	12:15:44	23.8	0	0	0
25/10/07	12:17:44	23.85	0	0	0
25/10/07	12:19:44	23.77	0	0	0
25/10/07	12:21:44	23.57	0	0	0
25/10/07	12:23:44	23.47	0	0	0
25/10/07	12:25:44	23.46	0	0	0
25/10/07	12:27:44	23.46	0	0	0
25/10/07	12:29:44	23.08	0	0	14
25/10/07	12:31:44	22.97	0	24	0
25/10/07	12:33:44	22.97	0	40	0
25/10/07	12:35:44	22.97	0	30	0
25/10/07	12:37:44	22.97	0	0	0
25/10/07	12:39:44	22.85	0	0	0
25/10/07	12:41:44	22.62	0	0	0
25/10/07	12:43:44	22.62	0	8	0
25/10/07	12:45:44	22.75	0	0	0
25/10/07	12:47:44	22.93	0	0	0
25/10/07	12:49:44	22.97	0	0	0
25/10/07	12:51:44	22.97	0	0	0
25/10/07	12:53:44	23.19	0	0	0
25/10/07	12:55:44	23.46	0	0	0
25/10/07	12:57:44	23.46	0	0	0
25/10/07	12:59:44	23.46	0	0	0
25/10/07	13:01:44	23.5	0	0	0
25/10/07	13:03:44	23.94	0	0	10
25/10/07	13:05:44	23.95	0	14	0
25/10/07	13:07:44	23.95	0	56	0
25/10/07	13:09:44	23.95	0	38	0
25/10/07	13:11:44	23.98	0	29	0
25/10/07	13:13:44	23.95	0	81	0
25/10/07	13:15:44	23.95	0	0	0
25/10/07	13:17:44	23.95	0	0	0
25/10/07	13:19:44	23.95	0	0	4
25/10/07	13:21:44	23.79	0	0	0
25/10/07	13:23:44	23.46	0	0	0
25/10/07	13:25:44	23.46	0	0	0
25/10/07	13:27:44	23.46	0	0	48
25/10/07	13:29:44	23.07	0	0	46
25/10/07	13:31:44	22.97	0	0	60
25/10/07	13:33:44	22.97	0	0	0
25/10/07	13:35:44	22.97	0	0	140
25/10/07	13:37:44	22.7	0	0	80
25/10/07	13:39:44	22.7	0	0	8
25/10/07	13:41:44	22.66	0	0	2
25/10/07	13:43:44	22.97	0	0	4
25/10/07	13:45:44	22.97	0	0	0
25/10/07	13:47:44	22.97	0	0	8
25/10/07	13:49:44	23.15	0	0	0
25/10/07	13:51:44	23.46	0	0	0
25/10/07	13:53:44	23.46	0	0	0
25/10/07	13:55:44	23.46	0	0	0
25/10/07	13:57:44	23.53	0	0	0
25/10/07	13:59:44	23.77	0	0	0
25/10/07	14:01:44	23.91	0	0	2
25/10/07	14:03:44	23.95	0	0	0
25/10/07	14:05:44	23.95	0	0	0
25/10/07	14:07:44	23.95	0	23	0
